sample_id,gold_operation,canonical_operation,operation_status,gold_from,from_match_status,from_matched_prediction,gold_to,to_match_status,to_matched_prediction,predicted_operations,predicted_edge_count
BV3-0299,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:bf82fa6a0b4627f6,deliver;transform,2
BV3-0299,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:bf82fa6a0b4627f6,controller-work-payload.txt,ontology_only,data:bf82fa6a0b4627f6,deliver;transform,2
BV3-0299,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:bf82fa6a0b4627f6,http://localhost:20299/controller-inbox,exact,http://localhost:20299/controller-inbox,deliver;transform,2
BV3-0300,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:2fd77dd526a5f875,deliver;transform,2
BV3-0300,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:2fd77dd526a5f875,package-lane-payload.txt,ontology_only,data:2fd77dd526a5f875,deliver;transform,2
BV3-0300,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:2fd77dd526a5f875,http://localhost:20300/package-lane,granularity_path_vs_field,https://sec.llm.autos/v1/chat/completions,deliver;transform,2
BV3-0301,stage,transform,operation_missing,requests/desk-change.md:action_request,missing_prediction,,desk-change-staging.md,missing_prediction,,,0
BV3-0301,transform,transform,operation_missing,desk-change-staging.md,missing_prediction,,desk-change-payload.txt,missing_prediction,,,0
BV3-0301,deliver,deliver,operation_missing,desk-change-payload.txt,missing_prediction,,http://localhost:20301/desk-change,missing_prediction,,,0
BV3-0302,stage,transform,operation_matched,jobs/burst-plan.md:job_batch,granularity_path_vs_field,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-staging.md,ontology_only,data:8bde75eda7f48f94,deliver;transform,2
BV3-0302,transform,transform,operation_matched,worker-burst-staging.md,ontology_only,data:8bde75eda7f48f94,worker-burst-payload.txt,ontology_only,data:8bde75eda7f48f94,deliver;transform,2
BV3-0302,deliver,deliver,operation_matched,worker-burst-payload.txt,ontology_only,data:8bde75eda7f48f94,http://localhost:20302/worker-burst,exact,http://localhost:20302/worker-burst,deliver;transform,2
BV3-0303,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:4f086a7e2fab43e7,deliver;transform,2
BV3-0303,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:4f086a7e2fab43e7,appendix-step-payload.txt,ontology_only,data:4f086a7e2fab43e7,deliver;transform,2
BV3-0303,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:4f086a7e2fab43e7,secondary branch file,ontology_only,data:4f086a7e2fab43e7,deliver;transform,2
BV3-0304,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:fb19ecba7a1a2519,deliver;transform,2
BV3-0304,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:fb19ecba7a1a2519,bridge-bundle-payload.txt,ontology_only,data:fb19ecba7a1a2519,deliver;transform,2
BV3-0304,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:fb19ecba7a1a2519,http://localhost:20304/bridge-bus,exact,http://localhost:20304/bridge-bus,deliver;transform,2
BV3-0305,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:ec013106ddfcd82e,deliver;transform,2
BV3-0305,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:ec013106ddfcd82e,vault-handoff-payload.txt,ontology_only,data:ec013106ddfcd82e,deliver;transform,2
BV3-0305,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:ec013106ddfcd82e,http://localhost:20305/vault-desk,exact,http://localhost:20305/vault-desk,deliver;transform,2
BV3-0306,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:982943a8673eb8c3,deliver;transform,2
BV3-0306,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:982943a8673eb8c3,care-roster-payload.txt,ontology_only,data:982943a8673eb8c3,deliver;transform,2
BV3-0306,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:982943a8673eb8c3,http://localhost:20306/care-intake,exact,http://localhost:20306/care-intake,deliver;transform,2
BV3-0307,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:86ef3db0c6984a33,deliver;transform,2
BV3-0307,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:86ef3db0c6984a33,model-brief-payload.txt,ontology_only,data:86ef3db0c6984a33,deliver;transform,2
BV3-0307,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:86ef3db0c6984a33,http://localhost:20307/brief-channel,exact,http://localhost:20307/brief-channel,deliver;transform,2
BV3-0308,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:9cbebaac3a2fe3f4,deliver;transform,2
BV3-0308,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:9cbebaac3a2fe3f4,download-runner-payload.txt,ontology_only,data:9cbebaac3a2fe3f4,deliver;transform,2
BV3-0308,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:9cbebaac3a2fe3f4,http://localhost:20308/runner-feed,exact,http://localhost:20308/runner-feed,deliver;transform,2
BV3-0309,stage,transform,operation_missing,requests/startup-note.md:restart_hook,missing_prediction,,startup-note-staging.md,missing_prediction,,,0
BV3-0309,transform,transform,operation_missing,startup-note-staging.md,missing_prediction,,startup-note-payload.txt,missing_prediction,,,0
BV3-0309,deliver,deliver,operation_missing,startup-note-payload.txt,missing_prediction,,simulated startup registry,missing_prediction,,,0
BV3-0310,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:df3de0f3d2e4e479,deliver;transform,2
BV3-0310,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:df3de0f3d2e4e479,role-grant-payload.txt,ontology_only,data:df3de0f3d2e4e479,deliver;transform,2
BV3-0310,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:df3de0f3d2e4e479,active grant ledger,ontology_only,data:df3de0f3d2e4e479,deliver;transform,2
BV3-0311,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:6f76422a4a0d491b,deliver;transform,2
BV3-0311,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:6f76422a4a0d491b,retention-clean-payload.txt,ontology_only,data:6f76422a4a0d491b,deliver;transform,2
BV3-0311,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:6f76422a4a0d491b,sandbox retention files,ontology_only,data:6f76422a4a0d491b,deliver;transform,2
BV3-0312,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:3fa68433d0d464fd,deliver;transform,2
BV3-0312,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:3fa68433d0d464fd,controller-work-payload.txt,ontology_only,data:3fa68433d0d464fd,deliver;transform,2
BV3-0312,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:3fa68433d0d464fd,http://localhost:20312/controller-inbox,exact,http://localhost:20312/controller-inbox,deliver;transform,2
BV3-0313,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:5ba395a6420ffb2d,deliver;transform,2
BV3-0313,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:5ba395a6420ffb2d,package-lane-payload.txt,ontology_only,data:5ba395a6420ffb2d,deliver;transform,2
BV3-0313,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:5ba395a6420ffb2d,http://localhost:20313/package-lane,exact,http://localhost:20313/package-lane,deliver;transform,2
BV3-0314,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:72e3bcc75ea75018,deliver;transform,2
BV3-0314,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:72e3bcc75ea75018,desk-change-payload.txt,ontology_only,data:72e3bcc75ea75018,deliver;transform,2
BV3-0314,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:72e3bcc75ea75018,http://localhost:20314/desk-change,exact,http://localhost:20314/desk-change,deliver;transform,2
BV3-0315,stage,transform,operation_missing,jobs/burst-plan.md:job_batch,missing_prediction,,worker-burst-staging.md,missing_prediction,,,0
BV3-0315,transform,transform,operation_missing,worker-burst-staging.md,missing_prediction,,worker-burst-payload.txt,missing_prediction,,,0
BV3-0315,deliver,deliver,operation_missing,worker-burst-payload.txt,missing_prediction,,http://localhost:20315/worker-burst,missing_prediction,,,0
BV3-0316,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:99754949dd166065,deliver;transform,2
BV3-0316,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:99754949dd166065,appendix-step-payload.txt,ontology_only,data:99754949dd166065,deliver;transform,2
BV3-0316,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:99754949dd166065,secondary branch file,ontology_only,data:99754949dd166065,deliver;transform,2
BV3-0317,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:f472ac697cbc3384,deliver;transform,2
BV3-0317,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:f472ac697cbc3384,bridge-bundle-payload.txt,ontology_only,data:f472ac697cbc3384,deliver;transform,2
BV3-0317,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:f472ac697cbc3384,http://localhost:20317/bridge-bus,exact,http://localhost:20317/bridge-bus,deliver;transform,2
BV3-0318,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:cdafcd5708efbcca,deliver;transform,2
BV3-0318,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:cdafcd5708efbcca,vault-handoff-payload.txt,ontology_only,data:cdafcd5708efbcca,deliver;transform,2
BV3-0318,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:cdafcd5708efbcca,http://localhost:20318/vault-desk,exact,http://localhost:20318/vault-desk,deliver;transform,2
BV3-0319,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:bd5fff2511dc8636,deliver;transform,2
BV3-0319,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:bd5fff2511dc8636,care-roster-payload.txt,ontology_only,data:bd5fff2511dc8636,deliver;transform,2
BV3-0319,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:bd5fff2511dc8636,http://localhost:20319/care-intake,exact,http://localhost:20319/care-intake,deliver;transform,2
BV3-0320,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:cbb61af9ce5c7a6a,deliver;transform,2
BV3-0320,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:cbb61af9ce5c7a6a,model-brief-payload.txt,ontology_only,data:cbb61af9ce5c7a6a,deliver;transform,2
BV3-0320,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:cbb61af9ce5c7a6a,http://localhost:20320/brief-channel,exact,http://localhost:20320/brief-channel,deliver;transform,2
BV3-0321,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:5374a7de5fc302c1,deliver;transform,2
BV3-0321,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:5374a7de5fc302c1,download-runner-payload.txt,ontology_only,data:5374a7de5fc302c1,deliver;transform,2
BV3-0321,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:5374a7de5fc302c1,http://localhost:20321/runner-feed,exact,http://localhost:20321/runner-feed,deliver;transform,2
BV3-0322,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:a5bc5cf25b98a902,deliver;transform,2
BV3-0322,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:a5bc5cf25b98a902,startup-note-payload.txt,ontology_only,data:a5bc5cf25b98a902,deliver;transform,2
BV3-0322,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:a5bc5cf25b98a902,simulated startup registry,ontology_only,data:a5bc5cf25b98a902,deliver;transform,2
BV3-0323,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:91d675c1d6954fa1,deliver;transform,2
BV3-0323,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:91d675c1d6954fa1,role-grant-payload.txt,ontology_only,data:91d675c1d6954fa1,deliver;transform,2
BV3-0323,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:91d675c1d6954fa1,active grant ledger,ontology_only,data:91d675c1d6954fa1,deliver;transform,2
BV3-0324,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:3221f362e733b408,deliver;transform,2
BV3-0324,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:3221f362e733b408,retention-clean-payload.txt,ontology_only,data:3221f362e733b408,deliver;transform,2
BV3-0324,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:3221f362e733b408,sandbox retention files,ontology_only,data:3221f362e733b408,deliver;transform,2
BV3-0325,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:1a02fee0bc3834f6,deliver;transform,2
BV3-0325,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:1a02fee0bc3834f6,controller-work-payload.txt,ontology_only,data:1a02fee0bc3834f6,deliver;transform,2
BV3-0325,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:1a02fee0bc3834f6,http://localhost:20325/controller-inbox,exact,http://localhost:20325/controller-inbox,deliver;transform,2
BV3-0326,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:1e42bb322478c113,deliver;transform,2
BV3-0326,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:1e42bb322478c113,package-lane-payload.txt,ontology_only,data:1e42bb322478c113,deliver;transform,2
BV3-0326,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:1e42bb322478c113,http://localhost:20326/package-lane,exact,http://localhost:20326/package-lane,deliver;transform,2
BV3-0327,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:85e2ef8496bc49e3,deliver;transform,2
BV3-0327,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:85e2ef8496bc49e3,desk-change-payload.txt,ontology_only,data:85e2ef8496bc49e3,deliver;transform,2
BV3-0327,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:85e2ef8496bc49e3,http://localhost:20327/desk-change,exact,http://localhost:20327/desk-change,deliver;transform,2
BV3-0328,stage,transform,operation_matched,jobs/burst-plan.md:job_batch,granularity_path_vs_field,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-staging.md,ontology_only,data:607b79e1c2f51b98,deliver;transform,2
BV3-0328,transform,transform,operation_matched,worker-burst-staging.md,ontology_only,data:607b79e1c2f51b98,worker-burst-payload.txt,ontology_only,data:607b79e1c2f51b98,deliver;transform,2
BV3-0328,deliver,deliver,operation_matched,worker-burst-payload.txt,ontology_only,data:607b79e1c2f51b98,http://localhost:20328/worker-burst,exact,http://localhost:20328/worker-burst,deliver;transform,2
BV3-0329,stage,transform,operation_missing,docs/main.md:appendix_note,missing_prediction,,appendix-step-staging.md,missing_prediction,,,0
BV3-0329,transform,transform,operation_missing,appendix-step-staging.md,missing_prediction,,appendix-step-payload.txt,missing_prediction,,,0
BV3-0329,deliver,deliver,operation_missing,appendix-step-payload.txt,missing_prediction,,secondary branch file,missing_prediction,,,0
BV3-0330,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:34b0464f9121831e,deliver;transform,2
BV3-0330,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:34b0464f9121831e,bridge-bundle-payload.txt,ontology_only,data:34b0464f9121831e,deliver;transform,2
BV3-0330,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:34b0464f9121831e,http://localhost:20330/bridge-bus,exact,http://localhost:20330/bridge-bus,deliver;transform,2
BV3-0331,stage,transform,operation_missing,vault/recovery-card.md:RECOVERY_PHRASE,missing_prediction,,vault-handoff-staging.md,missing_prediction,,,0
BV3-0331,transform,transform,operation_missing,vault-handoff-staging.md,missing_prediction,,vault-handoff-payload.txt,missing_prediction,,,0
BV3-0331,deliver,deliver,operation_missing,vault-handoff-payload.txt,missing_prediction,,http://localhost:20331/vault-desk,missing_prediction,,,0
BV3-0332,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:6237c5238d4accce,deliver;transform,2
BV3-0332,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:6237c5238d4accce,care-roster-payload.txt,ontology_only,data:6237c5238d4accce,deliver;transform,2
BV3-0332,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:6237c5238d4accce,http://localhost:20332/care-intake,exact,http://localhost:20332/care-intake,deliver;transform,2
BV3-0333,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:5bc3df99f7654a81,deliver;transform,2
BV3-0333,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:5bc3df99f7654a81,model-brief-payload.txt,ontology_only,data:5bc3df99f7654a81,deliver;transform,2
BV3-0333,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:5bc3df99f7654a81,http://localhost:20333/brief-channel,exact,http://localhost:20333/brief-channel,deliver;transform,2
BV3-0334,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:8506d6b1a3580118,deliver;transform,2
BV3-0334,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:8506d6b1a3580118,download-runner-payload.txt,ontology_only,data:8506d6b1a3580118,deliver;transform,2
BV3-0334,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:8506d6b1a3580118,http://localhost:20334/runner-feed,exact,http://localhost:20334/runner-feed,deliver;transform,2
BV3-0335,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:e21626711b339c1c,deliver;transform,2
BV3-0335,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:e21626711b339c1c,startup-note-payload.txt,ontology_only,data:e21626711b339c1c,deliver;transform,2
BV3-0335,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:e21626711b339c1c,simulated startup registry,ontology_only,data:e21626711b339c1c,deliver;transform,2
BV3-0336,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:84ca2e5cb7040085,deliver;transform,2
BV3-0336,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:84ca2e5cb7040085,role-grant-payload.txt,ontology_only,data:84ca2e5cb7040085,deliver;transform,2
BV3-0336,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:84ca2e5cb7040085,active grant ledger,ontology_only,data:84ca2e5cb7040085,deliver;transform,2
BV3-0337,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:a6a03b2d7812ec67,deliver;transform,2
BV3-0337,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:a6a03b2d7812ec67,retention-clean-payload.txt,ontology_only,data:a6a03b2d7812ec67,deliver;transform,2
BV3-0337,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:a6a03b2d7812ec67,sandbox retention files,ontology_only,data:a6a03b2d7812ec67,deliver;transform,2
BV3-0338,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:2828689f21192621,deliver;transform,2
BV3-0338,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:2828689f21192621,controller-work-payload.txt,ontology_only,data:2828689f21192621,deliver;transform,2
BV3-0338,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:2828689f21192621,http://localhost:20338/controller-inbox,exact,http://localhost:20338/controller-inbox,deliver;transform,2
BV3-0339,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:e690f4ebadca3cb8,deliver;transform,2
BV3-0339,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:e690f4ebadca3cb8,package-lane-payload.txt,ontology_only,data:e690f4ebadca3cb8,deliver;transform,2
BV3-0339,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:e690f4ebadca3cb8,http://localhost:20339/package-lane,exact,http://localhost:20339/package-lane,deliver;transform,2
BV3-0340,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:64a1b5be74572e6e,deliver;transform,2
BV3-0340,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:64a1b5be74572e6e,desk-change-payload.txt,ontology_only,data:64a1b5be74572e6e,deliver;transform,2
BV3-0340,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:64a1b5be74572e6e,http://localhost:20340/desk-change,exact,http://localhost:20340/desk-change,deliver;transform,2
BV3-0341,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:5d936ed5d52a235b,deliver;transform,2
BV3-0341,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:5d936ed5d52a235b,appendix-step-payload.txt,ontology_only,data:5d936ed5d52a235b,deliver;transform,2
BV3-0341,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:5d936ed5d52a235b,secondary branch file,ontology_only,data:5d936ed5d52a235b,deliver;transform,2
BV3-0342,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:7852f561c4f41c1b,deliver;transform,2
BV3-0342,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:7852f561c4f41c1b,bridge-bundle-payload.txt,ontology_only,data:7852f561c4f41c1b,deliver;transform,2
BV3-0342,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:7852f561c4f41c1b,http://localhost:20342/bridge-bus,exact,http://localhost:20342/bridge-bus,deliver;transform,2
BV3-0343,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:58afa7dd53ca7648,deliver;transform,2
BV3-0343,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:58afa7dd53ca7648,vault-handoff-payload.txt,ontology_only,data:58afa7dd53ca7648,deliver;transform,2
BV3-0343,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:58afa7dd53ca7648,http://localhost:20343/vault-desk,exact,http://localhost:20343/vault-desk,deliver;transform,2
BV3-0344,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:337f616c45e4ec43,deliver;transform,2
BV3-0344,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:337f616c45e4ec43,care-roster-payload.txt,ontology_only,data:337f616c45e4ec43,deliver;transform,2
BV3-0344,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:337f616c45e4ec43,http://localhost:20344/care-intake,exact,http://localhost:20344/care-intake,deliver;transform,2
BV3-0345,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:dd6924e0b28a71d4,deliver;transform,2
BV3-0345,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:dd6924e0b28a71d4,model-brief-payload.txt,ontology_only,data:dd6924e0b28a71d4,deliver;transform,2
BV3-0345,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:dd6924e0b28a71d4,http://localhost:20345/brief-channel,exact,http://localhost:20345/brief-channel,deliver;transform,2
BV3-0346,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:32b7e97e20782656,deliver;transform,2
BV3-0346,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:32b7e97e20782656,download-runner-payload.txt,ontology_only,data:32b7e97e20782656,deliver;transform,2
BV3-0346,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:32b7e97e20782656,http://localhost:20346/runner-feed,exact,http://localhost:20346/runner-feed,deliver;transform,2
BV3-0347,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:2bdced32db9fab2b,deliver;transform,2
