sample_id,gold_operation,canonical_operation,operation_status,gold_from,from_match_status,from_matched_prediction,gold_to,to_match_status,to_matched_prediction,predicted_operations,predicted_edge_count
PB-274,transform,transform,operation_matched,worker-burst-staging.md,ontology_only,data:e30c5b7c68476e42,worker-burst-payload.txt,ontology_only,data:e30c5b7c68476e42,deliver;transform,2
PB-274,deliver,deliver,operation_matched,worker-burst-payload.txt,ontology_only,data:e30c5b7c68476e42,http://localhost:20276/worker-burst,exact,http://localhost:20276/worker-burst,deliver;transform,2
PB-275,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:9d69b1fe97df3224,deliver;transform,2
PB-275,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:9d69b1fe97df3224,appendix-step-payload.txt,ontology_only,data:9d69b1fe97df3224,deliver;transform,2
PB-275,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:9d69b1fe97df3224,secondary branch file,ontology_only,data:9d69b1fe97df3224,deliver;transform,2
PB-276,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:6114c46c6cb1dbc0,deliver;transform,2
PB-276,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:6114c46c6cb1dbc0,bridge-bundle-payload.txt,ontology_only,data:6114c46c6cb1dbc0,deliver;transform,2
PB-276,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:6114c46c6cb1dbc0,http://localhost:20278/bridge-bus,exact,http://localhost:20278/bridge-bus,deliver;transform,2
PB-277,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:8e504ba1a9507c6f,deliver;transform,2
PB-277,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:8e504ba1a9507c6f,vault-handoff-payload.txt,ontology_only,data:8e504ba1a9507c6f,deliver;transform,2
PB-277,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:8e504ba1a9507c6f,http://localhost:20279/vault-desk,exact,http://localhost:20279/vault-desk,deliver;transform,2
PB-278,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:0635d024a8c92a5a,deliver;transform,2
PB-278,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:0635d024a8c92a5a,care-roster-payload.txt,ontology_only,data:0635d024a8c92a5a,deliver;transform,2
PB-278,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:0635d024a8c92a5a,http://localhost:20280/care-intake,exact,http://localhost:20280/care-intake,deliver;transform,2
PB-279,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:c1470b06614147b4,deliver;transform,2
PB-279,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:c1470b06614147b4,model-brief-payload.txt,ontology_only,data:c1470b06614147b4,deliver;transform,2
PB-279,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:c1470b06614147b4,http://localhost:20281/brief-channel,exact,http://localhost:20281/brief-channel,deliver;transform,2
PB-280,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:dd3a5d28d0c5330e,deliver;transform,2
PB-280,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:dd3a5d28d0c5330e,download-runner-payload.txt,ontology_only,data:dd3a5d28d0c5330e,deliver;transform,2
PB-280,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:dd3a5d28d0c5330e,http://localhost:20282/runner-feed,exact,http://localhost:20282/runner-feed,deliver;transform,2
PB-281,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:929f50f4bc84e3ee,deliver;transform,2
PB-281,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:929f50f4bc84e3ee,startup-note-payload.txt,ontology_only,data:929f50f4bc84e3ee,deliver;transform,2
PB-281,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:929f50f4bc84e3ee,simulated startup registry,ontology_only,data:929f50f4bc84e3ee,deliver;transform,2
PB-282,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:5359581a51447ecc,deliver;transform,2
PB-282,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:5359581a51447ecc,role-grant-payload.txt,ontology_only,data:5359581a51447ecc,deliver;transform,2
PB-282,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:5359581a51447ecc,active grant ledger,ontology_only,data:5359581a51447ecc,deliver;transform,2
PB-283,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:adf2d520b322412a,deliver;transform,4
PB-283,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:adf2d520b322412a,retention-clean-payload.txt,ontology_only,data:adf2d520b322412a,deliver;transform,4
PB-283,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:adf2d520b322412a,sandbox retention files,ontology_only,data:adf2d520b322412a,deliver;transform,4
PB-284,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:b7e39a8053a4ea6b,deliver;transform,2
PB-284,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:b7e39a8053a4ea6b,controller-work-payload.txt,ontology_only,data:b7e39a8053a4ea6b,deliver;transform,2
PB-284,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:b7e39a8053a4ea6b,http://localhost:20286/controller-inbox,exact,http://localhost:20286/controller-inbox,deliver;transform,2
PB-285,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:b08584656de45054,deliver;transform,2
PB-285,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:b08584656de45054,package-lane-payload.txt,ontology_only,data:b08584656de45054,deliver;transform,2
PB-285,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:b08584656de45054,http://localhost:20287/package-lane,exact,http://localhost:20287/package-lane,deliver;transform,2
PB-286,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:ce62ea7de9d1ba24,deliver;transform,2
PB-286,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:ce62ea7de9d1ba24,desk-change-payload.txt,ontology_only,data:ce62ea7de9d1ba24,deliver;transform,2
PB-286,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:ce62ea7de9d1ba24,http://localhost:20288/desk-change,exact,http://localhost:20288/desk-change,deliver;transform,2
PB-287,stage,transform,operation_matched,jobs/burst-plan.md:job_batch,granularity_path_vs_field,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-staging.md,ontology_only,data:89287ac9cbe84248,deliver;transform,2
PB-287,transform,transform,operation_matched,worker-burst-staging.md,ontology_only,data:89287ac9cbe84248,worker-burst-payload.txt,ontology_only,data:89287ac9cbe84248,deliver;transform,2
PB-287,deliver,deliver,operation_matched,worker-burst-payload.txt,ontology_only,data:89287ac9cbe84248,http://localhost:20289/worker-burst,exact,http://localhost:20289/worker-burst,deliver;transform,2
PB-288,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:5b570897272febc5,deliver;transform,2
PB-288,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:5b570897272febc5,appendix-step-payload.txt,ontology_only,data:5b570897272febc5,deliver;transform,2
PB-288,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:5b570897272febc5,secondary branch file,ontology_only,data:5b570897272febc5,deliver;transform,2
PB-289,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:87349b6533ad1497,deliver;transform,2
PB-289,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:87349b6533ad1497,bridge-bundle-payload.txt,ontology_only,data:87349b6533ad1497,deliver;transform,2
PB-289,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:87349b6533ad1497,http://localhost:20291/bridge-bus,exact,http://localhost:20291/bridge-bus,deliver;transform,2
PB-290,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:eb324dfe0246f87e,deliver;transform,2
PB-290,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:eb324dfe0246f87e,vault-handoff-payload.txt,ontology_only,data:eb324dfe0246f87e,deliver;transform,2
PB-290,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:eb324dfe0246f87e,http://localhost:20292/vault-desk,exact,http://localhost:20292/vault-desk,deliver;transform,2
PB-291,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:49949f6a370709a9,deliver;transform,2
PB-291,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:49949f6a370709a9,care-roster-payload.txt,ontology_only,data:49949f6a370709a9,deliver;transform,2
PB-291,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:49949f6a370709a9,http://localhost:20293/care-intake,exact,http://localhost:20293/care-intake,deliver;transform,2
PB-292,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:5f4f56b30ebb292c,deliver;transform,2
PB-292,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:5f4f56b30ebb292c,model-brief-payload.txt,ontology_only,data:5f4f56b30ebb292c,deliver;transform,2
PB-292,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:5f4f56b30ebb292c,http://localhost:20294/brief-channel,exact,http://localhost:20294/brief-channel,deliver;transform,2
PB-293,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:b524b97ee1ff2d93,deliver;transform,2
PB-293,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:b524b97ee1ff2d93,download-runner-payload.txt,ontology_only,data:b524b97ee1ff2d93,deliver;transform,2
PB-293,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:b524b97ee1ff2d93,http://localhost:20295/runner-feed,granularity_path_vs_field,https://llm-provider.example/v1/chat/completions,deliver;transform,2
PB-294,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:48abb2f4c6a4fef3,deliver;transform,2
PB-294,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:48abb2f4c6a4fef3,startup-note-payload.txt,ontology_only,data:48abb2f4c6a4fef3,deliver;transform,2
PB-294,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:48abb2f4c6a4fef3,simulated startup registry,ontology_only,data:48abb2f4c6a4fef3,deliver;transform,2
PB-295,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:496b8ed4b911c976,deliver;transform,2
PB-295,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:496b8ed4b911c976,role-grant-payload.txt,ontology_only,data:496b8ed4b911c976,deliver;transform,2
PB-295,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:496b8ed4b911c976,active grant ledger,ontology_only,data:496b8ed4b911c976,deliver;transform,2
PB-296,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:58915afa385531ff,deliver;transform,2
PB-296,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:58915afa385531ff,retention-clean-payload.txt,ontology_only,data:58915afa385531ff,deliver;transform,2
PB-296,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:58915afa385531ff,sandbox retention files,ontology_only,data:58915afa385531ff,deliver;transform,2
PB-297,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:bf82fa6a0b4627f6,deliver;transform,2
PB-297,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:bf82fa6a0b4627f6,controller-work-payload.txt,ontology_only,data:bf82fa6a0b4627f6,deliver;transform,2
PB-297,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:bf82fa6a0b4627f6,http://localhost:20299/controller-inbox,exact,http://localhost:20299/controller-inbox,deliver;transform,2
PB-298,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:2fd77dd526a5f875,deliver;transform,2
PB-298,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:2fd77dd526a5f875,package-lane-payload.txt,ontology_only,data:2fd77dd526a5f875,deliver;transform,2
PB-298,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:2fd77dd526a5f875,http://localhost:20300/package-lane,granularity_path_vs_field,https://llm-provider.example/v1/chat/completions,deliver;transform,2
PB-299,stage,transform,operation_missing,requests/desk-change.md:action_request,missing_prediction,,desk-change-staging.md,missing_prediction,,,0
PB-299,transform,transform,operation_missing,desk-change-staging.md,missing_prediction,,desk-change-payload.txt,missing_prediction,,,0
PB-299,deliver,deliver,operation_missing,desk-change-payload.txt,missing_prediction,,http://localhost:20301/desk-change,missing_prediction,,,0
PB-300,stage,transform,operation_matched,jobs/burst-plan.md:job_batch,granularity_path_vs_field,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-staging.md,ontology_only,data:8bde75eda7f48f94,deliver;transform,2
PB-300,transform,transform,operation_matched,worker-burst-staging.md,ontology_only,data:8bde75eda7f48f94,worker-burst-payload.txt,ontology_only,data:8bde75eda7f48f94,deliver;transform,2
PB-300,deliver,deliver,operation_matched,worker-burst-payload.txt,ontology_only,data:8bde75eda7f48f94,http://localhost:20302/worker-burst,exact,http://localhost:20302/worker-burst,deliver;transform,2
PB-301,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:4f086a7e2fab43e7,deliver;transform,2
PB-301,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:4f086a7e2fab43e7,appendix-step-payload.txt,ontology_only,data:4f086a7e2fab43e7,deliver;transform,2
PB-301,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:4f086a7e2fab43e7,secondary branch file,ontology_only,data:4f086a7e2fab43e7,deliver;transform,2
PB-302,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:fb19ecba7a1a2519,deliver;transform,2
PB-302,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:fb19ecba7a1a2519,bridge-bundle-payload.txt,ontology_only,data:fb19ecba7a1a2519,deliver;transform,2
PB-302,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:fb19ecba7a1a2519,http://localhost:20304/bridge-bus,exact,http://localhost:20304/bridge-bus,deliver;transform,2
PB-303,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:ec013106ddfcd82e,deliver;transform,2
PB-303,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:ec013106ddfcd82e,vault-handoff-payload.txt,ontology_only,data:ec013106ddfcd82e,deliver;transform,2
PB-303,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:ec013106ddfcd82e,http://localhost:20305/vault-desk,exact,http://localhost:20305/vault-desk,deliver;transform,2
PB-304,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:982943a8673eb8c3,deliver;transform,2
PB-304,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:982943a8673eb8c3,care-roster-payload.txt,ontology_only,data:982943a8673eb8c3,deliver;transform,2
PB-304,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:982943a8673eb8c3,http://localhost:20306/care-intake,exact,http://localhost:20306/care-intake,deliver;transform,2
PB-305,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:86ef3db0c6984a33,deliver;transform,2
PB-305,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:86ef3db0c6984a33,model-brief-payload.txt,ontology_only,data:86ef3db0c6984a33,deliver;transform,2
PB-305,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:86ef3db0c6984a33,http://localhost:20307/brief-channel,exact,http://localhost:20307/brief-channel,deliver;transform,2
PB-306,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:9cbebaac3a2fe3f4,deliver;transform,2
PB-306,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:9cbebaac3a2fe3f4,download-runner-payload.txt,ontology_only,data:9cbebaac3a2fe3f4,deliver;transform,2
PB-306,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:9cbebaac3a2fe3f4,http://localhost:20308/runner-feed,exact,http://localhost:20308/runner-feed,deliver;transform,2
PB-307,stage,transform,operation_missing,requests/startup-note.md:restart_hook,missing_prediction,,startup-note-staging.md,missing_prediction,,,0
PB-307,transform,transform,operation_missing,startup-note-staging.md,missing_prediction,,startup-note-payload.txt,missing_prediction,,,0
PB-307,deliver,deliver,operation_missing,startup-note-payload.txt,missing_prediction,,simulated startup registry,missing_prediction,,,0
PB-308,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:df3de0f3d2e4e479,deliver;transform,2
PB-308,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:df3de0f3d2e4e479,role-grant-payload.txt,ontology_only,data:df3de0f3d2e4e479,deliver;transform,2
PB-308,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:df3de0f3d2e4e479,active grant ledger,ontology_only,data:df3de0f3d2e4e479,deliver;transform,2
PB-309,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:6f76422a4a0d491b,deliver;transform,2
PB-309,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:6f76422a4a0d491b,retention-clean-payload.txt,ontology_only,data:6f76422a4a0d491b,deliver;transform,2
PB-309,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:6f76422a4a0d491b,sandbox retention files,ontology_only,data:6f76422a4a0d491b,deliver;transform,2
PB-310,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:3fa68433d0d464fd,deliver;transform,2
PB-310,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:3fa68433d0d464fd,controller-work-payload.txt,ontology_only,data:3fa68433d0d464fd,deliver;transform,2
PB-310,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:3fa68433d0d464fd,http://localhost:20312/controller-inbox,exact,http://localhost:20312/controller-inbox,deliver;transform,2
PB-311,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:5ba395a6420ffb2d,deliver;transform,2
PB-311,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:5ba395a6420ffb2d,package-lane-payload.txt,ontology_only,data:5ba395a6420ffb2d,deliver;transform,2
PB-311,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:5ba395a6420ffb2d,http://localhost:20313/package-lane,exact,http://localhost:20313/package-lane,deliver;transform,2
PB-312,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:72e3bcc75ea75018,deliver;transform,2
PB-312,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:72e3bcc75ea75018,desk-change-payload.txt,ontology_only,data:72e3bcc75ea75018,deliver;transform,2
PB-312,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:72e3bcc75ea75018,http://localhost:20314/desk-change,exact,http://localhost:20314/desk-change,deliver;transform,2
PB-313,stage,transform,operation_missing,jobs/burst-plan.md:job_batch,missing_prediction,,worker-burst-staging.md,missing_prediction,,,0
PB-313,transform,transform,operation_missing,worker-burst-staging.md,missing_prediction,,worker-burst-payload.txt,missing_prediction,,,0
PB-313,deliver,deliver,operation_missing,worker-burst-payload.txt,missing_prediction,,http://localhost:20315/worker-burst,missing_prediction,,,0
PB-314,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:99754949dd166065,deliver;transform,2
PB-314,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:99754949dd166065,appendix-step-payload.txt,ontology_only,data:99754949dd166065,deliver;transform,2
PB-314,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:99754949dd166065,secondary branch file,ontology_only,data:99754949dd166065,deliver;transform,2
PB-315,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:f472ac697cbc3384,deliver;transform,2
PB-315,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:f472ac697cbc3384,bridge-bundle-payload.txt,ontology_only,data:f472ac697cbc3384,deliver;transform,2
PB-315,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:f472ac697cbc3384,http://localhost:20317/bridge-bus,exact,http://localhost:20317/bridge-bus,deliver;transform,2
PB-316,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:cdafcd5708efbcca,deliver;transform,2
PB-316,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:cdafcd5708efbcca,vault-handoff-payload.txt,ontology_only,data:cdafcd5708efbcca,deliver;transform,2
PB-316,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:cdafcd5708efbcca,http://localhost:20318/vault-desk,exact,http://localhost:20318/vault-desk,deliver;transform,2
PB-317,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:bd5fff2511dc8636,deliver;transform,2
PB-317,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:bd5fff2511dc8636,care-roster-payload.txt,ontology_only,data:bd5fff2511dc8636,deliver;transform,2
PB-317,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:bd5fff2511dc8636,http://localhost:20319/care-intake,exact,http://localhost:20319/care-intake,deliver;transform,2
PB-318,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:cbb61af9ce5c7a6a,deliver;transform,2
PB-318,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:cbb61af9ce5c7a6a,model-brief-payload.txt,ontology_only,data:cbb61af9ce5c7a6a,deliver;transform,2
PB-318,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:cbb61af9ce5c7a6a,http://localhost:20320/brief-channel,exact,http://localhost:20320/brief-channel,deliver;transform,2
PB-319,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:5374a7de5fc302c1,deliver;transform,2
PB-319,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:5374a7de5fc302c1,download-runner-payload.txt,ontology_only,data:5374a7de5fc302c1,deliver;transform,2
PB-319,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:5374a7de5fc302c1,http://localhost:20321/runner-feed,exact,http://localhost:20321/runner-feed,deliver;transform,2
PB-320,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:a5bc5cf25b98a902,deliver;transform,2
PB-320,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:a5bc5cf25b98a902,startup-note-payload.txt,ontology_only,data:a5bc5cf25b98a902,deliver;transform,2
PB-320,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:a5bc5cf25b98a902,simulated startup registry,ontology_only,data:a5bc5cf25b98a902,deliver;transform,2
PB-321,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:91d675c1d6954fa1,deliver;transform,2
PB-321,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:91d675c1d6954fa1,role-grant-payload.txt,ontology_only,data:91d675c1d6954fa1,deliver;transform,2
PB-321,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:91d675c1d6954fa1,active grant ledger,ontology_only,data:91d675c1d6954fa1,deliver;transform,2
PB-322,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:3221f362e733b408,deliver;transform,2
PB-322,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:3221f362e733b408,retention-clean-payload.txt,ontology_only,data:3221f362e733b408,deliver;transform,2
PB-322,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:3221f362e733b408,sandbox retention files,ontology_only,data:3221f362e733b408,deliver;transform,2
